"customer_id","r_score","f_score","m_score","total_ltv","segment"
13878,3,3,2,1281.53,VIP
18192,3,3,2,957.97,VIP
14488,3,3,2,1064.28,VIP
14193,3,3,2,853.39,VIP
18265,3,3,2,801.51,VIP
14778,3,3,2,730.86,VIP
15800,3,3,2,699.08,VIP
16309,3,3,2,706.57,VIP
18248,3,3,2,804.02,VIP
13730,3,3,2,752.60,VIP
17169,3,3,2,835.78,VIP
14644,3,3,2,830.76,VIP
13635,3,3,2,1071.03,VIP
17934,3,3,2,704.25,VIP
14015,3,3,2,917.34,VIP
12611,3,3,2,1193.32,VIP
15272,3,3,2,721.94,VIP
13548,3,3,2,682.41,VIP
13035,3,3,2,921.88,VIP
13169,3,3,2,712.88,VIP
18196,3,3,2,689.13,VIP
12616,3,3,2,713.30,VIP
13192,3,3,2,911.94,VIP
16121,3,3,2,867.11,VIP
15364,3,3,2,913.19,VIP
12694,3,3,2,869.67,VIP
12461,3,3,2,826.88,VIP
18228,3,3,2,779.90,VIP
13023,3,3,2,689.90,VIP
17244,3,3,2,954.90,VIP
12794,3,3,2,860.41,VIP
15653,3,3,2,877.44,VIP
16101,3,3,2,1290.70,VIP
12535,3,3,2,716.35,VIP
14212,3,3,2,1070.48,VIP
13075,3,3,2,919.61,VIP
15626,3,3,2,675.80,VIP
15636,3,3,2,724.76,VIP
13853,3,3,2,1090.14,VIP
13109,3,3,2,786.54,VIP
13639,3,3,2,1033.34,VIP
17919,3,3,2,1304.04,VIP
17037,3,3,2,1267.32,VIP
15211,3,3,2,894.41,VIP
16036,3,3,2,758.92,VIP
12534,3,3,2,1089.18,VIP
17642,3,3,2,712.29,VIP
17462,3,3,2,675.69,VIP
16563,3,3,2,1077.74,VIP
13563,3,3,2,777.53,VIP
13388,3,3,2,677.10,VIP
15757,3,3,2,714.42,VIP
12434,3,3,2,806.14,VIP
16866,3,2,4,207.74,VIP
13666,3,2,4,84.65,VIP
14798,3,2,4,173.74,VIP
17572,3,2,4,226.75,VIP
16462,3,2,4,136.00,VIP
13242,3,2,4,270.40,VIP
15462,3,2,4,234.60,VIP
13003,3,2,4,149.05,VIP
17892,3,2,4,244.10,VIP
17429,3,2,3,524.92,VIP
16589,3,2,3,459.24,VIP
15768,3,2,3,621.83,VIP
16385,3,2,3,555.89,VIP
14463,3,2,3,529.62,VIP
16321,3,2,3,373.65,VIP
14609,3,2,3,601.56,VIP
14513,3,2,3,455.59,VIP
16734,3,2,3,650.51,VIP
15756,3,2,3,532.96,VIP
16816,3,2,3,417.06,VIP
16203,3,2,3,592.90,VIP
14177,3,2,3,559.41,VIP
13301,3,2,3,618.09,VIP
14681,3,2,3,498.95,VIP
17950,3,2,3,482.20,VIP
13489,3,2,3,449.52,VIP
16324,3,2,3,428.68,VIP
13539,3,2,3,631.34,VIP
15675,3,2,3,323.69,VIP
16696,3,2,3,657.90,VIP
18155,3,2,3,371.62,VIP
13000,3,2,3,534.85,VIP
16906,3,2,3,579.77,VIP
15036,3,2,3,465.55,VIP
17869,3,2,3,428.18,VIP
17483,3,2,3,414.04,VIP
12649,3,2,3,623.51,VIP
17370,3,2,3,446.18,VIP
16774,3,2,3,661.52,VIP
15048,3,2,3,384.05,VIP
13140,3,2,3,423.72,VIP
16342,3,2,3,322.41,VIP
13217,3,2,3,533.98,VIP
14692,3,2,3,591.55,VIP
12593,3,2,3,418.10,VIP
15440,3,2,3,383.68,VIP
16233,3,2,3,536.68,VIP
14273,3,2,3,559.97,VIP
14013,3,2,3,473.02,VIP
14460,3,2,3,434.34,VIP
13487,3,2,3,575.40,VIP
15754,3,2,3,458.57,VIP
16948,3,2,3,435.02,VIP
17312,3,2,3,644.30,VIP
13741,3,2,3,668.43,VIP
15624,3,2,3,588.13,VIP
17045,3,2,3,339.44,VIP
13946,3,2,3,561.57,VIP
13959,3,2,3,598.20,VIP
15026,3,2,3,469.00,VIP
18017,3,2,3,523.00,VIP
14500,3,2,3,356.85,VIP
13405,3,2,3,572.45,VIP
13865,3,2,3,501.56,VIP
14133,3,2,3,605.64,VIP
13873,3,2,3,389.60,VIP
16475,3,2,3,544.30,VIP
16654,3,2,3,601.27,VIP
16927,3,2,3,543.05,VIP
18232,3,2,3,592.97,VIP
16206,3,2,3,537.06,VIP
12527,3,2,3,348.71,VIP
18149,3,2,3,612.08,VIP
15885,3,2,3,379.35,VIP
17398,3,2,3,653.38,VIP
14529,3,2,3,620.04,VIP
13827,3,2,3,412.05,VIP
14780,3,2,3,447.68,VIP
14818,3,2,3,657.80,VIP
17615,3,2,3,329.60,VIP
17025,3,2,3,357.77,VIP
13240,3,2,3,663.65,VIP
16493,3,2,2,1351.63,Potential
15807,3,2,2,903.90,Potential
14229,3,2,2,1547.20,Potential
16470,3,2,2,762.39,Potential
16621,3,2,2,813.48,Potential
13849,3,2,2,1537.95,Potential
13805,3,2,2,924.60,Potential
13637,3,2,2,810.50,Potential
16730,3,2,2,743.11,Potential
12759,3,2,2,1531.44,Potential
13032,3,2,2,1010.18,Potential
17552,3,2,2,930.41,Potential
15128,3,2,2,1471.00,Potential
16389,3,2,2,1382.07,Potential
17527,3,2,2,939.37,Potential
14443,3,2,2,1420.20,Potential
12463,3,2,2,1344.78,Potential
17734,3,2,2,700.63,Potential
16934,3,2,2,950.93,Potential
15706,3,2,2,1060.56,Potential
15164,3,2,2,843.05,Potential
15985,3,2,2,1142.42,Potential
14970,3,2,2,1592.06,Potential
14246,3,2,2,1474.06,Potential
14224,3,2,2,1050.12,Potential
12693,3,2,2,855.91,Potential
17083,3,2,2,1405.78,Potential
17692,3,2,2,740.94,Potential
17585,3,2,2,1133.07,Potential
14045,3,2,2,1659.75,Potential
13280,3,2,2,814.86,Potential
13425,3,2,2,1624.21,Potential
17242,3,2,2,1135.04,Potential
14973,3,2,2,1314.45,Potential
14875,3,2,2,1465.32,Potential
17268,3,2,2,763.64,Potential
14127,3,2,2,709.71,Potential
16224,3,2,2,1295.30,Potential
16503,3,2,2,1431.93,Potential
13431,3,2,2,1269.10,Potential
13791,3,2,2,1516.00,Potential
12886,3,2,2,1378.40,Potential
17146,3,2,2,749.78,Potential
12510,3,2,2,982.57,Potential
16174,3,2,2,1009.55,Potential
15095,3,2,2,1370.60,Potential
15625,3,2,2,1534.26,Potential
16806,3,2,2,801.49,Potential
12679,3,2,2,1113.02,Potential
16083,3,2,2,1317.62,Potential
17320,3,2,2,1200.62,Potential
17588,3,2,2,1240.20,Potential
17994,3,2,2,678.49,Potential
16842,3,2,2,1264.19,Potential
12394,3,2,2,1272.48,Potential
13376,3,2,2,1019.76,Potential
14276,3,2,2,1119.74,Potential
15181,3,2,2,689.48,Potential
17064,3,2,2,859.35,Potential
12710,3,2,2,1149.02,Potential
18178,3,2,2,1590.81,Potential
14346,3,2,2,1021.58,Potential
17774,3,2,2,1225.41,Potential
13931,3,2,2,1237.53,Potential
12422,3,2,2,803.56,Potential
16551,3,2,2,922.12,Potential
12413,3,2,2,758.10,Potential
13744,3,2,2,1156.36,Potential
13158,3,2,2,1201.06,Potential
16175,3,2,2,1037.59,Potential
14775,3,2,2,1011.90,Potential
15071,3,2,2,982.07,Potential
13249,3,2,2,711.41,Potential
15831,3,2,2,801.76,Potential
13925,3,2,2,678.25,Potential
14223,3,2,2,991.13,Potential
13848,3,2,2,1255.00,Potential
13330,3,2,2,1140.93,Potential
14916,3,2,2,1268.98,Potential
13814,3,2,2,1579.12,Potential
15421,3,2,2,950.36,Potential
14837,3,2,2,1649.50,Potential
15108,3,2,2,1300.25,Potential
16882,3,2,2,705.12,Potential
13611,3,2,2,1171.80,Potential
16045,3,2,2,1340.70,Potential
15192,3,2,2,1044.32,Potential
12924,3,2,2,933.70,Potential
12399,3,2,2,1108.65,Potential
16317,3,2,2,1341.65,Potential
16229,3,2,2,1010.60,Potential
17033,3,2,2,1030.14,Potential
16040,3,2,2,1313.55,Potential
17594,3,2,2,993.18,Potential
15730,3,2,2,1120.88,Potential
13662,3,2,2,897.76,Potential
14389,3,2,2,1043.46,Potential
12722,3,2,2,997.63,Potential
17002,3,2,2,1493.73,Potential
17047,3,2,2,1100.90,Potential
14403,3,2,2,1475.81,Potential
17048,3,2,2,925.35,Potential
17802,3,2,2,1285.04,Potential
16370,3,2,2,1320.56,Potential
17058,3,2,2,1179.89,Potential
13989,3,2,2,1266.08,Potential
16584,3,2,2,936.08,Potential
12942,3,2,2,683.90,Potential
13038,3,2,2,908.46,Potential
18143,3,2,2,1000.16,Potential
16160,3,2,2,1025.44,Potential
17731,3,2,2,1240.11,Potential
14038,3,2,2,1560.38,Potential
12854,3,2,2,1324.50,Potential
17311,3,2,2,1384.85,Potential
13037,3,2,2,881.07,Potential
13320,3,2,2,1548.70,Potential
15810,3,2,2,1391.98,Potential
13414,3,2,2,1390.50,Potential
15199,3,2,2,1268.70,Potential
12739,3,2,2,1013.04,Potential
13220,3,2,2,819.29,Potential
13486,3,2,2,1122.41,Potential
12609,3,2,2,1126.85,Potential
14959,3,2,2,695.42,Potential
13055,3,2,2,1214.41,Potential
12516,3,2,2,1312.06,Potential
13720,3,2,2,799.90,Potential
14880,3,2,2,706.19,Potential
14006,3,2,2,962.19,Potential
17388,3,2,2,1259.56,Potential
18189,3,2,2,1090.24,Potential
16872,3,2,2,680.02,Potential
15312,3,2,2,924.85,Potential
16136,3,2,2,709.38,Potential
14561,3,2,2,1080.76,Potential
14514,3,2,2,1055.35,Potential
12822,3,2,2,948.88,Potential
16120,3,2,2,1309.14,Potential
15799,3,2,2,884.14,Potential
15002,3,2,2,1641.76,Potential
12545,3,2,2,1000.39,Potential
15306,3,2,2,1174.35,Potential
14857,3,2,2,1173.12,Potential
12412,3,2,2,1226.88,Potential
14918,3,2,2,1610.15,Potential
17921,3,2,2,826.52,Potential
16092,3,2,2,817.86,Potential
15133,3,2,2,982.42,Potential
16755,3,2,2,1496.83,Potential
15122,3,2,2,1633.78,Potential
16122,3,2,2,684.42,Potential
13016,3,2,2,789.89,Potential
13591,3,2,2,1117.13,Potential
16951,3,2,2,1277.75,Potential
16572,3,2,2,1009.60,Potential
18136,3,2,2,784.33,Potential
12507,3,2,2,1304.81,Potential
17788,3,2,2,1117.90,Potential
13655,3,2,2,932.97,Potential
15620,3,2,2,1553.18,Potential
12393,3,2,2,1582.60,Potential
15826,3,2,2,1654.31,Potential
12885,3,2,2,1175.22,Potential
13492,3,2,2,1269.84,Potential
13515,3,2,2,891.12,Potential
15841,3,2,2,1224.06,Potential
17180,3,2,2,796.03,Potential
15734,3,2,2,1339.45,Potential
14475,3,2,2,925.85,Potential
15062,3,2,2,987.86,Potential
12458,3,2,2,947.40,Potential
12372,3,2,2,1298.04,Potential
12728,3,2,2,836.33,Potential
16950,3,2,2,1178.56,Potential
14937,3,2,2,1621.88,Potential
14567,3,2,2,1530.36,Potential
17905,3,2,2,800.24,Potential
17724,3,2,2,1033.00,Potential
14164,3,2,2,1631.77,Potential
13764,3,2,2,1521.76,Potential
12842,3,2,2,1118.99,Potential
15228,3,2,1,3386.71,Potential
13802,3,2,1,4599.42,Potential
14930,3,2,1,2372.86,Potential
16875,3,2,1,2095.53,Potential
14844,3,2,1,3189.81,Potential
12876,3,2,1,2218.02,Potential
18242,3,2,1,2232.49,Potential
13555,3,2,1,4149.28,Potential
13505,3,2,1,4393.63,Potential
15815,3,2,1,2100.60,Potential
18087,3,2,1,4055.72,Potential
13344,3,2,1,2543.72,Potential
13334,3,2,1,3536.82,Potential
17589,3,2,1,2404.17,Potential
13517,3,2,1,2128.42,Potential
15367,3,2,1,1877.59,Potential
15641,3,2,1,1887.20,Potential
16182,3,2,1,6617.65,Potential
17353,3,2,1,1740.00,Potential
12530,3,2,1,1662.28,Potential
12360,3,2,1,2662.06,Potential
13869,3,2,1,3104.95,Potential
17722,3,2,1,2424.04,Potential
13162,3,2,1,1688.29,Potential
13373,3,2,1,3312.25,Potential
15549,3,2,1,1693.26,Potential
15673,3,2,1,2881.02,Potential
16984,3,2,1,4481.35,Potential
17457,3,2,1,1737.70,Potential
12633,3,2,1,2163.98,Potential
17282,3,2,1,1703.41,Potential
14934,3,2,1,1890.94,Potential
16253,3,2,1,3683.86,Potential
18173,3,2,1,2106.84,Potential
12635,3,2,1,1689.18,Potential
15797,3,2,1,2207.40,Potential
13562,3,2,1,1799.33,Potential
13124,3,2,1,3866.33,Potential
15704,3,2,1,2293.62,Potential
15321,3,2,1,2748.31,Potential
13134,3,2,1,1793.58,Potential
12836,3,2,1,2612.86,Potential
12758,3,2,1,2791.59,Potential
17667,3,2,1,2055.51,Potential
14163,3,2,1,2445.91,Potential
13771,3,2,1,2634.45,Potential
15834,3,2,1,2233.75,Potential
18204,3,2,1,1993.70,Potential
13908,3,2,1,2369.55,Potential
14175,3,2,1,3222.30,Potential
16709,3,2,1,3029.87,Potential
14305,3,2,1,1858.96,Potential
12435,3,2,1,7829.89,Potential
14535,3,2,1,2864.19,Potential
18093,3,2,1,2106.52,Potential
18235,3,2,1,1796.48,Potential
13141,3,2,1,2388.75,Potential
15980,3,2,1,2398.86,Potential
12409,3,2,1,11072.67,Potential
13224,3,2,1,2155.95,Potential
13722,3,2,1,2375.41,Potential
15245,3,2,1,2515.84,Potential
15416,3,2,1,3984.32,Potential
15067,3,2,1,1744.76,Potential
14565,3,2,1,3099.12,Potential
12370,3,2,1,3545.69,Potential
12916,3,2,1,3006.15,Potential
17679,3,2,1,1992.11,Potential
12359,3,2,1,6372.58,Potential
17648,3,2,1,1797.50,Potential
14306,3,2,1,2093.32,Potential
16940,3,2,1,3049.88,Potential
12348,3,2,1,1797.24,Potential
13851,3,2,1,2651.46,Potential
13092,3,1,3,477.83,VIP
17460,3,1,3,622.43,VIP
15938,3,1,3,404.58,VIP
16395,3,1,2,1486.90,Potential
15201,3,1,2,1236.54,Potential
17214,3,1,2,1069.12,Potential
15996,3,1,2,1060.68,Potential
16770,3,1,2,770.10,Potential
17085,3,1,2,1566.65,Potential
13208,3,1,2,1223.90,Potential
13491,3,1,2,1215.82,Potential
17894,3,1,2,1119.81,Potential
16027,3,1,2,934.62,Potential
14414,3,1,2,1496.98,Potential
15304,3,1,2,694.40,Potential
15400,3,1,2,716.20,Potential
14410,3,1,2,1105.07,Potential
17560,3,1,2,854.95,Potential
14541,3,1,2,1461.65,Potential
13748,3,1,2,948.25,Potential
16172,3,1,2,1140.21,Potential
14201,3,1,2,747.44,Potential
13213,3,1,2,1520.58,Potential
16266,3,1,2,861.89,Potential
18171,3,1,2,1231.31,Potential
15596,3,1,2,1406.59,Potential
14078,3,1,2,1049.37,Potential
15569,3,1,2,1375.71,Potential
16515,3,1,2,1627.13,Potential
17262,3,1,2,1253.36,Potential
14344,3,1,2,889.93,Potential
15855,3,1,2,712.24,Potential
13397,3,1,2,1544.13,Potential
18116,3,1,2,1418.03,Potential
14976,3,1,2,790.86,Potential
14745,3,1,2,1220.26,Potential
16419,3,1,2,972.23,Potential
16184,3,1,2,1158.79,Potential
13752,3,1,2,1186.28,Potential
17284,3,1,2,1652.58,Potential
17027,3,1,2,890.29,Potential
13627,3,1,2,1638.47,Potential
16394,3,1,2,1555.34,Potential
13750,3,1,2,1647.26,Potential
16059,3,1,2,1459.86,Potential
17848,3,1,2,901.20,Potential
16086,3,1,2,1121.39,Potential
15038,3,1,2,705.49,Potential
12457,3,1,1,2363.23,Potential
14407,3,1,1,2157.73,Potential
15299,3,1,1,4507.01,Potential
13136,3,1,1,2607.61,Potential
15296,3,1,1,3672.86,Potential
12643,3,1,1,3344.64,Potential
12637,3,1,1,6021.90,Potential
15812,3,1,1,1801.14,Potential
15505,3,1,1,3610.96,Potential
15241,3,1,1,1756.44,Potential
12823,3,1,1,1759.50,Potential
14364,3,1,1,3717.35,Potential
12744,3,1,1,21279.29,Potential
15140,3,1,1,2354.25,Potential
14462,3,1,1,2004.02,Potential
16455,3,1,1,1841.18,Potential
13593,3,1,1,2037.08,Potential
16550,3,1,1,2298.97,Potential
17050,3,1,1,3228.84,Potential
14107,3,1,1,2703.23,Potential
17997,3,1,1,1970.67,Potential
16249,3,1,1,1800.07,Potential
17061,3,1,1,5232.23,Potential
12455,3,1,1,2466.86,Potential
15874,3,1,1,4405.88,Potential
12502,3,1,1,3723.87,Potential
14211,3,1,1,2241.10,Potential
15491,3,1,1,3100.09,Potential
17591,3,1,1,2225.97,Potential
13082,3,1,1,3613.63,Potential
16131,3,1,1,3506.54,Potential
13911,3,1,1,2580.91,Potential
18073,3,1,1,3877.52,Potential
14307,3,1,1,2995.72,Potential
17819,3,1,1,3704.87,Potential
14776,3,1,1,2538.30,Potential
14257,3,1,1,3099.72,Potential
16316,3,1,1,2938.91,Potential
14841,3,1,1,3295.76,Potential
16209,3,1,1,2262.62,Potential
14101,3,1,1,5976.79,Potential
13027,3,1,1,6912.00,Potential
16098,3,1,1,2005.63,Potential
16735,3,1,1,2300.56,Potential
14952,3,1,1,8099.49,Potential
17400,3,1,1,2129.96,Potential
13265,3,1,1,2107.66,Potential
15518,3,1,1,1942.45,Potential
14409,3,1,1,2059.45,Potential
14854,3,1,1,2759.83,Potential
17863,3,1,1,3160.00,Potential
12939,3,1,1,11581.80,Potential
14665,3,1,1,1835.70,Potential
13552,3,1,1,3740.07,Potential
12853,3,1,1,1957.10,Potential
15410,3,1,1,3450.84,Potential
12613,3,1,1,3344.38,Potential
15606,3,1,1,2920.16,Potential
15220,3,1,1,1778.96,Potential
15581,3,1,1,3679.97,Potential
12520,3,1,1,2634.26,Potential
16556,3,1,1,3313.79,Potential
14235,3,1,1,3144.86,Potential
17873,3,1,1,1859.16,Potential
15281,3,1,1,2332.15,Potential
13317,3,1,1,2273.68,Potential
16928,3,1,1,2847.60,Potential
13015,3,1,1,3346.28,Potential
16081,3,1,1,2806.90,Potential
12843,3,1,1,1702.26,Potential
16745,3,1,1,7194.30,Potential
16477,3,1,1,2494.46,Potential
14852,3,1,1,2836.69,Potential
18008,3,1,1,2116.19,Potential
16180,3,1,1,10254.18,Potential
18094,3,1,1,3017.30,Potential
15939,3,1,1,6115.01,Potential
15260,3,1,1,1810.77,Potential
14472,3,1,1,1936.84,Potential
14978,3,1,1,1931.42,Potential
16681,3,1,1,1770.34,Potential
13631,3,1,1,3070.42,Potential
16652,3,1,1,6773.97,Potential
17612,3,1,1,2048.45,Potential
15764,3,1,1,3279.97,Potential
15827,3,1,1,1836.09,Potential
14210,3,1,1,1905.84,Potential
13901,3,1,1,2867.20,Potential
13842,3,1,1,3385.62,Potential
17509,3,1,1,6115.14,Potential
13520,3,1,1,3624.35,Potential
17723,3,1,1,3276.40,Potential
16456,3,1,1,2158.37,Potential
15674,3,1,1,2446.60,Potential
14639,3,1,1,2984.49,Potential
13875,3,1,1,1786.79,Potential
17656,3,1,1,1674.69,Potential
15836,2,4,4,137.37,At-Risk
17904,2,4,4,191.67,At-Risk
13403,2,4,4,75.00,At-Risk
13160,2,4,4,91.80,At-Risk
13828,2,4,4,209.49,At-Risk
12445,2,4,4,133.40,At-Risk
14362,2,4,4,161.20,At-Risk
15435,2,4,4,149.29,At-Risk
17896,2,4,4,256.32,At-Risk
17680,2,4,4,184.40,At-Risk
13449,2,4,4,291.88,At-Risk
15432,2,4,4,171.19,At-Risk
13926,2,4,4,223.85,At-Risk
14666,2,4,4,195.25,At-Risk
15419,2,4,4,135.86,At-Risk
14714,2,4,4,160.19,At-Risk
15758,2,4,4,205.25,At-Risk
17153,2,4,4,213.78,At-Risk
15556,2,4,4,279.77,At-Risk
16936,2,4,4,262.68,At-Risk
14494,2,4,4,139.56,At-Risk
15458,2,4,4,161.64,At-Risk
14953,2,4,4,289.82,At-Risk
17538,2,4,4,98.42,At-Risk
13146,2,4,4,228.91,At-Risk
16720,2,4,4,155.24,At-Risk
13603,2,4,4,164.34,At-Risk
18014,2,4,4,166.42,At-Risk
18209,2,4,4,139.10,At-Risk
16433,2,4,4,184.26,At-Risk
15692,2,4,4,191.04,At-Risk
14789,2,4,4,197.64,At-Risk
17977,2,4,4,288.14,At-Risk
12659,2,4,4,91.68,At-Risk
17791,2,4,4,106.10,At-Risk
15463,2,4,4,126.14,At-Risk
14863,2,4,4,266.76,At-Risk
17011,2,4,4,270.90,At-Risk
12893,2,4,4,188.14,At-Risk
18274,2,4,4,175.92,At-Risk
14968,2,4,4,147.59,At-Risk
16516,2,4,4,101.70,At-Risk
13992,2,4,4,76.80,At-Risk
15986,2,4,4,168.12,At-Risk
17022,2,4,4,71.00,At-Risk
13710,2,4,4,180.48,At-Risk
14073,2,4,4,151.04,At-Risk
14929,2,4,4,223.88,At-Risk
14080,2,4,4,45.60,At-Risk
13532,2,4,4,210.31,At-Risk
17831,2,4,4,35.40,At-Risk
14174,2,4,4,134.46,At-Risk
16445,2,4,4,230.51,At-Risk
14039,2,4,4,152.20,At-Risk
17233,2,4,4,190.88,At-Risk
13938,2,4,4,71.66,At-Risk
16887,2,4,4,194.88,At-Risk
16337,2,4,4,151.05,At-Risk
16914,2,4,4,208.46,At-Risk
17403,2,4,4,281.62,At-Risk
14098,2,4,4,147.35,At-Risk
13271,2,4,4,217.38,At-Risk
17947,2,4,4,176.68,At-Risk
14485,2,4,4,165.75,At-Risk
15423,2,4,4,43.50,At-Risk
13697,2,4,4,151.30,At-Risk
12581,2,4,4,197.71,At-Risk
15667,2,4,4,301.32,At-Risk
13103,2,4,4,243.94,At-Risk
12588,2,4,4,214.90,At-Risk
16190,2,4,4,215.08,At-Risk
14295,2,4,4,166.20,At-Risk
15748,2,4,4,149.31,At-Risk
16601,2,4,4,244.80,At-Risk
16648,2,4,4,290.66,At-Risk
15096,2,4,4,219.39,At-Risk
14218,2,4,4,169.48,At-Risk
15659,2,4,4,306.45,At-Risk
12430,2,4,4,256.40,At-Risk
17684,2,4,4,239.41,At-Risk
16026,2,4,4,236.09,At-Risk
14357,2,4,4,225.77,At-Risk
16847,2,4,4,193.44,At-Risk
16680,2,4,4,183.70,At-Risk
16415,2,4,4,210.35,At-Risk
15320,2,4,4,267.13,At-Risk
17895,2,4,4,98.00,At-Risk
12812,2,4,4,229.64,At-Risk
14598,2,4,4,221.97,At-Risk
18045,2,4,4,189.40,At-Risk
17344,2,4,4,160.57,At-Risk
15844,2,4,4,130.74,At-Risk
15277,2,4,4,255.90,At-Risk
14764,2,4,4,278.30,At-Risk
13598,2,4,4,180.17,At-Risk
16017,2,4,4,211.88,At-Risk
17111,2,4,4,248.61,At-Risk
15286,2,4,4,240.55,At-Risk
15740,2,4,4,154.88,At-Risk
17832,2,4,4,155.37,At-Risk
13366,2,4,4,56.16,At-Risk
16846,2,4,4,214.32,At-Risk
17125,2,4,4,259.35,At-Risk
13739,2,4,4,216.90,At-Risk
16406,2,4,4,163.07,At-Risk
15857,2,4,4,297.00,At-Risk
12984,2,4,4,97.50,At-Risk
14300,2,4,4,43.20,At-Risk
17010,2,4,4,195.36,At-Risk
17253,2,4,4,178.26,At-Risk
15567,2,4,4,186.01,At-Risk
14860,2,4,4,170.32,At-Risk
13832,2,4,4,52.20,At-Risk
17561,2,4,4,167.62,At-Risk
12702,2,4,4,219.00,At-Risk
14052,2,4,4,225.36,At-Risk
15988,2,4,4,158.03,At-Risk
18110,2,4,4,236.30,At-Risk
14881,2,4,4,255.40,At-Risk
17636,2,4,4,285.56,At-Risk
18249,2,4,4,95.34,At-Risk
15634,2,4,4,243.55,At-Risk
17650,2,4,4,166.08,At-Risk
14793,2,4,4,228.99,At-Risk
17286,2,4,4,153.92,At-Risk
12618,2,4,4,177.31,At-Risk
17301,2,4,4,197.63,At-Risk
15677,2,4,3,657.23,At-Risk
14638,2,4,3,443.60,At-Risk
13245,2,4,3,430.50,At-Risk
18022,2,4,3,668.11,At-Risk
15142,2,4,3,498.74,At-Risk
13974,2,4,3,413.59,At-Risk
12403,2,4,3,427.70,At-Risk
14967,2,4,3,463.80,At-Risk
16504,2,4,3,484.38,At-Risk
13176,2,4,3,492.84,At-Risk
15000,2,4,3,490.52,At-Risk
15360,2,4,3,427.93,At-Risk
16742,2,4,3,464.90,At-Risk
14139,2,4,3,415.82,At-Risk
12391,2,4,3,460.89,At-Risk
15645,2,4,3,612.01,At-Risk
18240,2,4,3,422.58,At-Risk
14474,2,4,3,547.66,At-Risk
12638,2,4,3,671.69,At-Risk
17623,2,4,3,527.05,At-Risk
18216,2,4,3,481.75,At-Risk
15957,2,4,3,428.89,At-Risk
15043,2,4,3,537.00,At-Risk
16732,2,4,3,603.75,At-Risk
12448,2,4,3,449.45,At-Risk
12795,2,4,3,430.48,At-Risk
12491,2,4,3,460.40,At-Risk
16204,2,4,3,405.71,At-Risk
16708,2,4,3,656.63,At-Risk
17712,2,4,3,522.91,At-Risk
15524,2,4,3,440.00,At-Risk
16345,2,4,3,575.41,At-Risk
15450,2,4,3,429.84,At-Risk
16025,2,4,3,439.66,At-Risk
15830,2,4,3,576.00,At-Risk
17985,2,4,3,634.95,At-Risk
18006,2,4,3,444.68,At-Risk
13278,2,4,3,542.73,At-Risk
15269,2,4,3,408.80,At-Risk
17052,2,4,3,413.75,At-Risk
13732,2,4,3,491.86,At-Risk
15557,2,4,3,473.65,At-Risk
15275,2,4,3,615.14,At-Risk
14158,2,4,3,507.66,At-Risk
15368,2,4,3,446.94,At-Risk
14382,2,4,3,626.07,At-Risk
13721,2,4,3,524.14,At-Risk
16056,2,4,3,664.85,At-Risk
15720,2,4,3,598.73,At-Risk
16602,2,4,3,528.08,At-Risk
15551,2,4,3,436.06,At-Risk
16127,2,4,3,656.25,At-Risk
18082,2,4,2,703.37,At-Risk
12847,2,4,2,871.54,At-Risk
12658,2,4,2,686.05,At-Risk
13607,2,4,2,678.01,At-Risk
12374,2,4,2,742.93,At-Risk
12603,2,4,2,739.20,At-Risk
16491,2,4,2,731.50,At-Risk
14923,2,4,2,749.10,At-Risk
12398,2,4,2,1635.66,At-Risk
14725,2,4,2,718.08,At-Risk
18104,2,4,2,754.64,At-Risk
17761,2,4,2,712.78,At-Risk
17354,2,4,2,1393.06,At-Risk
16505,2,4,2,777.60,At-Risk
12357,2,4,1,6207.67,At-Risk
16751,2,4,1,1764.72,At-Risk
12349,2,4,1,1757.55,At-Risk
17313,2,4,1,2328.84,At-Risk
13669,2,3,4,218.55,At-Risk
18147,2,3,4,179.34,At-Risk
13182,2,3,4,121.18,At-Risk
17928,2,3,4,212.54,At-Risk
14551,2,3,4,186.23,At-Risk
16454,2,3,4,6.90,At-Risk
15163,2,3,4,304.47,At-Risk
15014,2,3,4,260.17,At-Risk
14582,2,3,4,114.11,At-Risk
17255,2,3,4,298.41,At-Risk
13544,2,3,4,291.41,At-Risk
12522,2,3,4,192.72,At-Risk
16836,2,3,4,251.87,At-Risk
15850,2,3,4,238.85,At-Risk
17163,2,3,4,293.10,At-Risk
13565,2,3,4,240.22,At-Risk
17166,2,3,4,206.34,At-Risk
14345,2,3,4,108.98,At-Risk
16506,2,3,4,90.30,At-Risk
14995,2,3,4,233.23,At-Risk
17760,2,3,4,287.59,At-Risk
18270,2,3,4,283.15,At-Risk
16784,2,3,4,107.60,At-Risk
18105,2,3,4,113.48,At-Risk
16666,2,3,4,118.98,At-Risk
14974,2,3,4,114.39,At-Risk
15612,2,3,4,195.15,At-Risk
14641,2,3,4,110.46,At-Risk
17549,2,3,4,148.86,At-Risk
13651,2,3,4,94.20,At-Risk
17274,2,3,4,111.98,At-Risk
16555,2,3,4,285.89,At-Risk
15526,2,3,4,148.44,At-Risk
15017,2,3,4,125.58,At-Risk
17608,2,3,4,193.42,At-Risk
17430,2,3,4,265.76,At-Risk
15124,2,3,4,184.19,At-Risk
13272,2,3,4,276.56,At-Risk
15657,2,3,4,30.00,At-Risk
17219,2,3,4,114.23,At-Risk
14984,2,3,4,213.27,At-Risk
